Feature 1,Feature 2
0.9429812247671445,0.05701877523285543
0.9370395755832985,0.06296042441670158
0.9619366968310707,0.03806330316892932
0.9830576700275362,0.016942329972463786
0.9627961751495075,0.03720382485049243
0.8905261279515637,0.10947387204843621
0.9670020350260683,0.03299796497393169
0.9944060137876694,0.005593986212330611
0.9805705122441163,0.019429487755883657
0.9673457338954491,0.03265426610455096
0.9456334868632934,0.054366513136706575
0.9916910304242832,0.008308969575716864
0.9643157292586351,0.03568427074136487
0.9365654085674769,0.06343459143252311
0.950250066907409,0.04974993309259108
0.9629470940017916,0.03705290599820834
0.936458371756347,0.06354162824365295
0.9795587332339973,0.020441266766002702
0.9583336212740383,0.0416663787259616
0.9582610649742515,0.04173893502574858
0.9661480830031783,0.03385191699682166
0.9812251303608021,0.018774869639197986
0.9850170432305209,0.014982956769479111
0.9785013822745221,0.02149861772547799
0.9994987549931709,0.0005012450068291421
0.9806005622979969,0.019399437702003152
0.9546481110396381,0.045351888960361825
0.9560876428068095,0.043912357193190546
0.9542917528978697,0.045708247102130325
0.9667041609689039,0.03329583903109612
0.9634764834491241,0.03652351655087599
0.9921142916443197,0.007885708355680292
0.9864729028370074,0.013527097162992736
0.9429518711546767,0.057048128845323266
0.9181274282481648,0.0818725717518351
0.9965978060843543,0.003402193915645611
0.9332049226074847,0.06679507739251535
0.9878716606262075,0.012128339373792648
0.9804090240123087,0.01959097598769129
0.980039515930956,0.019960484069044025
0.9512437844133036,0.048756215586696315
0.9557672845412557,0.04423271545874429
0.9103537992349066,0.08964620076509339
0.9354904210179931,0.06450957898200703
0.9910170284598405,0.008982971540159613
0.9924284012802256,0.007571598719774477
0.982651367350137,0.01734863264986299
0.976858193955512,0.023141806044487966
0.9348490906264362,0.06515090937356384
0.9965392524452554,0.0034607475547446583
0.9947718219819219,0.005228178018078082
0.9964447428519789,0.0035552571480210924
0.9292528452498485,0.07074715475015138
0.9591669005999046,0.04083309940009537
0.9655390464199528,0.03446095358004725
0.9824894745357086,0.017510525464291327
0.9699091853750803,0.03009081462491974
0.9611071372933273,0.038892862706672665
0.9982452061247261,0.0017547938752739802
0.9576978282682944,0.042302171731705564
0.9794546972858942,0.020545302714105866
0.979600007123279,0.020399992876721045
0.9941546209252259,0.0058453790747741464
0.9287813204266449,0.07121867957335518
0.9928280526442108,0.00717194735578915
0.9689131983070842,0.03108680169291574
0.9801379543634475,0.01986204563655246
0.9800591248027108,0.019940875197289154
0.9587828183880329,0.04121718161196714
0.9919420097291803,0.008057990270819698
0.9698522368686091,0.030147763131390826
0.9766617895866554,0.023338210413344638
0.9916196041484089,0.008380395851591154
0.9712809371743732,0.028719062825626737
0.9613299802987925,0.03867001970120751
0.9576450262772843,0.04235497372271557
0.9555331172274762,0.04446688277252384
0.9827225372559327,0.01727746274406734
0.9602526270434288,0.039747372956571124
0.9690657326209368,0.030934267379063244
0.9704456745813441,0.029554325418655922
0.9828904572846092,0.01710954271539068
0.9880140075929228,0.011985992407077223
0.9749179626258976,0.025082037374102445
0.9898608750114543,0.01013912498854564
0.9466313340778387,0.053368665922161315
0.9949900519386901,0.005009948061309974
0.9721721527749881,0.027827847225011745
0.9199172363038028,0.08008276369619721
0.9825376089855277,0.01746239101447233
0.9644612095123122,0.035538790487687905
0.9791535738618465,0.020846426138153566
0.9860408236334238,0.013959176366576167
0.9381743025679389,0.061825697432061025
0.9701088427659698,0.029891157234030286
0.9637566483916659,0.03624335160833407
0.9531896800477756,0.0468103199522244
0.9785784750432623,0.02142152495673752
0.9925366135062028,0.0074633864937971904
0.9945786323552822,0.0054213676447178345
0.9335248471575036,0.06647515284249646
0.9933657803778171,0.006634219622182986
0.9943480594528674,0.005651940547132661
0.9668145862404907,0.033185413759509466
0.9179801274880852,0.08201987251191489
0.9861311956639396,0.013868804336060456
0.9734416477649029,0.026558352235096942
0.9528732379376108,0.047126762062389256
0.9687714945034847,0.031228505496515353
0.9519854438356966,0.04801455616430344
0.9990592965903903,0.0009407034096096625
0.9488387900600496,0.05116120993995045
0.9816945071931288,0.018305492806871167
0.979016277946271,0.020983722053728966
0.959234673675062,0.04076532632493807
0.9752849723607516,0.024715027639248464
0.9868209626067675,0.013179037393232517
0.9829150876719331,0.01708491232806686
0.9510196904822207,0.04898030951777934
0.9280674114518306,0.07193258854816949
0.9950329518874812,0.004967048112518841
0.9199165100607519,0.08008348993924802
0.9908209060871422,0.009179093912857766
0.9861879087459487,0.013812091254051204
0.9456926628930182,0.05430733710698184
0.9277067800407641,0.07229321995923584
0.983819473757458,0.016180526242541918
0.9710301244911747,0.028969875508825307
0.9938170714256808,0.006182928574319269
0.9691092734438849,0.030890726556115092
0.9804319664303164,0.019568033569683653
0.9935042456423162,0.006495754357683748
0.9094428154576827,0.0905571845423174
0.9655319850548923,0.03446801494510765
0.9790527570496027,0.020947242950397224
0.9854721009148799,0.014527899085120132
0.962899832324471,0.037100167675529004
0.9654181412936103,0.034581858706389836
0.9509303678035331,0.04906963219646677
0.919054033498392,0.08094596650160805
0.9992225775257435,0.000777422474256414
0.9513020362384792,0.04869796376152082
0.9636064065461794,0.036393593453820705
0.9710600526910703,0.028939947308929674
0.9811651857460011,0.01883481425399889
0.971970887991212,0.028029112008788073
0.9784975405264096,0.02150245947359041
0.9861369214558634,0.013863078544136556
0.917843083849166,0.08215691615083409
0.960614577685547,0.03938542231445295
0.9774288053002466,0.022571194699753504
0.9663856883191985,0.03361431168080145
0.9524559431078194,0.047544056892180636
0.9967338560537596,0.003266143946240463
0.9472888002560673,0.05271119974393255
0.9993180144572144,0.0006819855427856581
0.9728242074347608,0.02717579256523915
0.9669333798387462,0.03306662016125376
0.9307031567569295,0.06929684324307052
0.9553792147474482,0.04462078525255175
0.9529734071189192,0.0470265928810808
0.9190630952641368,0.08093690473586321
0.9678936071610511,0.03210639283894887
0.9888401409569463,0.011159859043053699
0.9690714962853252,0.0309285037146748
0.9493369772082888,0.05066302279171121
0.9906566165283783,0.009343383471621634
0.9982327487366325,0.001767251263367496
0.9934086374735139,0.00659136252648612
0.9744465581660634,0.02555344183393666
0.933763043924466,0.06623695607553408
0.9805049908219396,0.019495009178060383
0.9727878462179615,0.02721215378203853
0.9836357590230681,0.016364240976931968
0.8987364921035561,0.10126350789644392
0.9988558563157841,0.0011441436842158641
0.997363533688179,0.0026364663118210526
0.9872347154059421,0.012765284594057829
0.9362010617625188,0.06379893823748112
0.9898761418773788,0.010123858122621152
0.9848169910476899,0.015183008952310057
0.9983823087225929,0.0016176912774069922
0.9974394266260533,0.002560573373946643
0.9585362925376435,0.041463707462356454
0.9923456988322539,0.0076543011677462
0.984743709806655,0.01525629019334495
0.9493444283797604,0.0506555716202396
0.9377815710240631,0.062218428975936775
0.9972418411970735,0.0027581588029264898
0.9877000004885484,0.01229999951145156
0.947134658594134,0.05286534140586599
0.9934526690956086,0.006547330904391428
0.9728953249874374,0.027104675012562692
0.9827549654361589,0.0172450345638412
0.9910352195969568,0.008964780403043134
0.9707234038228392,0.029276596177160906
0.976013496048439,0.023986503951560934
0.957950962344913,0.04204903765508695
0.9842416786201355,0.01575832137986452
0.9496787728550444,0.05032122714495557
0.9636290178924669,0.03637098210753314
0.9999683596914181,3.1640308581851344e-05
0.9511465952167666,0.04885340478323344
0.9307312166332864,0.06926878336671356
0.949776006380859,0.05022399361914097
0.9946558425267554,0.005344157473244599
0.9834601951367523,0.016539804863247718
0.9382031571900995,0.061796842809900485
0.9042043455395493,0.09579565446045059
0.9811547831804902,0.0188452168195098
0.9538839236547956,0.0461160763452045
0.979107220123097,0.020892779876902915
0.9434631612660822,0.056536838733917794
0.9492697816805159,0.050730218319484086
0.9999104533477989,8.95466522009691e-05
0.9419542415965361,0.058045758403463966
0.9398338076535031,0.060166192346496936
0.9945143065114396,0.005485693488560438
0.9689188718992034,0.03108112810079655
0.9705413597236172,0.029458640276382758
0.9269133713302835,0.0730866286697164
0.9965398596168439,0.003460140383156022
0.9751918024791917,0.024808197520808345
0.967632997489261,0.03236700251073894
0.9671323867116333,0.032867613288366744
0.9505949761830684,0.04940502381693164
0.9595497912321918,0.040450208767808346
0.9989555822213098,0.0010444177786902112
0.9916873766063412,0.008312623393658857
0.9609705978224009,0.03902940217759907
0.9658483717155721,0.034151628284427894
0.9862735875057573,0.013726412494242678
0.9893784975633038,0.010621502436696175
0.9571607726537898,0.04283922734621022
0.9468974072936274,0.053102592706372555
0.9766184464118505,0.02338155358814959
0.9731909641741856,0.026809035825814374
0.9871366975051707,0.012863302494829207
0.9952499711898115,0.004750028810188473
0.999037771220022,0.0009622287799780391
0.9694564053110396,0.030543594688960493
0.9965081886588614,0.003491811341138614
0.9907284661545794,0.00927153384542051
0.9653885999890893,0.03461140001091066
0.9587889496198573,0.041211050380142666
0.933256171833786,0.06674382816621396
0.9316251793977367,0.06837482060226324
0.9705193840670386,0.029480615932961394
0.9954475664875369,0.004552433512463157
0.9534071127463987,0.04659288725360135
0.9694083522244683,0.030591647775531736
0.9701371035744091,0.029862896425590823
0.9864432626625361,0.013556737337463955
0.9702193941532867,0.0297806058467133
0.9913432407289153,0.008656759271084722
0.9817559321895039,0.0182440678104962
0.9837311415576633,0.016268858442336744
0.9958953377505589,0.004104662249441066
0.9695219188273866,0.03047808117261343
0.9324866373207218,0.06751336267927825
0.9938010032230169,0.006198996776983117
0.9808902206522361,0.01910977934776385
0.9645636905388107,0.035436309461189315
0.9505987099505464,0.04940129004945364
0.9754122057498905,0.024587794250109558
0.9596676219948493,0.04033237800515075
0.9965418742979212,0.0034581257020788315
0.9906659753689295,0.009334024631070475
0.9624426230178441,0.037557376982156
0.969775116624068,0.030224883375931957
0.9592777533743102,0.0407222466256898
0.9886547378533556,0.011345262146644362
0.9744263407780919,0.025573659221908178
0.9438732741185872,0.05612672588141272
0.9855357639456793,0.014464236054320694
0.9713251986425181,0.028674801357481863
0.9785141389322989,0.021485861067701166
0.9850151733442639,0.014984826655736158
0.9079628792890534,0.09203712071094662
0.9806186816261853,0.019381318373814647
0.9763958207740463,0.023604179225953637
0.9419099314037761,0.05809006859622396
0.9994632640106867,0.0005367359893132077
0.9370270918139069,0.06297290818609307
0.9957542398331731,0.00424576016682699
0.9822564974022004,0.01774350259779965
0.994179931123265,0.005820068876735096
0.9633512372216124,0.03664876277838755
0.9286860306578314,0.07131396934216858
0.9719496065776838,0.02805039342231616
0.9780654370180069,0.021934562981993134
0.9732375801420469,0.026762419857953117
0.9561187115462184,0.043881288453781545
0.9826052233928907,0.017394776607109388
0.9721686635398696,0.027831336460130335
0.9731811307111855,0.02681886928881449
0.9435390296359747,0.056460970364025274
0.9089911956811942,0.0910088043188058
0.9450659439584642,0.05493405604153573
0.981412043766993,0.01858795623300695
0.9993450028674499,0.0006549971325500376
0.9537292915218165,0.04627070847818361
0.9698720173369688,0.03012798266303113
0.964258478525398,0.035741521474602064
0.9895970907712437,0.010402909228756231
0.9924355128809268,0.007564487119073192
0.969568554742913,0.03043144525708701
0.954133037463673,0.04586696253632715
0.9851052629230924,0.014894737076907461
0.9886013115105492,0.011398688489450718
0.9708404113676107,0.029159588632389277
0.9531767764333272,0.046823223566672706
0.9136747596658032,0.08632524033419683
0.9953456007427077,0.004654399257292215
0.9470376590074213,0.05296234099257869
0.9849536680072526,0.015046331992747367
0.9820600419094083,0.017939958090591693
0.9870385063784302,0.01296149362156984
0.9907515123609569,0.009248487639043035
0.9705558527836756,0.02944414721632436
0.9805466361080819,0.01945336389191809
0.9946763446134715,0.005323655386528491
0.991352467096455,0.00864753290354501
0.9593119905810371,0.04068800941896284
0.968575817711595,0.03142418228840495
0.9569352560552289,0.043064743944771125
0.9779517390579064,0.022048260942093598
0.9785275160692021,0.021472483930797957
0.9268183872767723,0.0731816127232276
0.9812890549641453,0.01871094503585464
0.9780402933640825,0.021959706635917536
0.8979806204697824,0.1020193795302176
0.9788015335376347,0.021198466462365322
0.9963249909859251,0.0036750090140749403
0.9390175210783683,0.06098247892163168
0.9182940279535345,0.08170597204646551
0.9730343918478168,0.02696560815218325
0.9692790503866162,0.03072094961338379
0.937703805265994,0.06229619473400599
0.9657318187271201,0.0342681812728799
0.9933174826098694,0.006682517390130541
0.9921145203622411,0.007885479637758874
0.9744777431334353,0.02552225686656475
0.9953939733873136,0.004606026612686454
0.948860151697278,0.051139848302722016
0.9836437024154837,0.016356297584516354
0.988588046123789,0.011411953876211021
0.9652447287342735,0.034755271265726514
0.9963271824347903,0.003672817565209715
0.975154049076188,0.024845950923812136
0.9915973364631886,0.008402663536811447
0.9142351592855744,0.08576484071442551
0.9194573713251069,0.08054262867489301
0.990169725224374,0.009830274775626138
0.9903257507312494,0.009674249268750587
0.9704155929046375,0.029584407095362506
0.9993176325386217,0.0006823674613782685
0.971830796968847,0.028169203031152994
0.979459256893629,0.020540743106370964
0.9412467745027767,0.05875322549722319
0.9961130419580109,0.0038869580419891255
0.9391589711143703,0.06084102888562969
0.9970110797725616,0.0029889202274383077
0.9860373766097744,0.01396262339022561
0.973346791494493,0.02665320850550695
0.9600245700616443,0.039975429938355685
0.9332178601981823,0.06678213980181763
0.9361061481302205,0.06389385186977938
0.9170980843057835,0.08290191569421632
0.9706644121535255,0.029335587846474477
0.9864882355470068,0.013511764452993133
0.7380973862460043,0.26190261375399565
0.5787013409129518,0.4212986590870484
0.9459213834465952,0.05407861655340493
0.9789474788184725,0.021052521181527433
0.8113909601010129,0.18860903989898725
0.9784242937862638,0.021575706213736202
0.5173033201837417,0.48269667981625836
0.8101962263379604,0.1898037736620396
0.9761408792439206,0.023859120756079454
0.6912747440607142,0.3087252559392857
0.9425582240560382,0.05744177594396191
0.3306389572509674,0.6693610427490325
0.9696896476524166,0.03031035234758338
0.746455146716839,0.25354485328316095
0.9620762333143279,0.03792376668567207
0.7219520767936523,0.27804792320634775
0.6325345431340668,0.36746545686593324
0.9723626699117902,0.027637330088209865
0.9407137780245833,0.05928622197541668
0.9746682093266515,0.025331790673348516
0.7567141774349863,0.24328582256501374
0.7910105905974779,0.20898940940252206
0.9986438886148354,0.0013561113851645373
0.9171809165661045,0.08281908343389553
0.9684894147485342,0.03151058525146573
0.24555379966182514,0.7544462003381749
0.9956899078539281,0.004310092146071912
0.9364176550616782,0.06358234493832184
0.9777929994687908,0.022207000531209126
0.8986175035019208,0.10138249649807915
0.9452672589591583,0.05473274104084171
0.8051406889380396,0.19485931106196044
0.9630784930792278,0.036921506920772215
0.9793866886900844,0.020613311309915512
0.9819909252127436,0.018009074787256486
0.9334739730899068,0.06652602691009325
0.8914187541203116,0.10858124587968844
0.9782668018647386,0.02173319813526142
0.9687641725380756,0.03123582746192443
0.682995506483867,0.3170044935161331
0.9910893904055676,0.008910609594432472
0.9007630655104616,0.09923693448953846
0.9603066464073495,0.03969335359265044
0.767494671629791,0.232505328370209
0.9728132089244559,0.027186791075544205
0.9429562608074813,0.05704373919251868
0.8423467220186972,0.15765327798130266
0.9580453363854782,0.04195466361452186
0.14889319007901608,0.8511068099209839
0.9577405456110648,0.04225945438893516
0.965754325014358,0.034245674985641905
0.9624973554926151,0.03750264450738497
0.8566673242014861,0.14333267579851403
0.9636041567837088,0.03639584321629114
0.7459979617784409,0.2540020382215591
0.8163891119117989,0.18361088808820114
0.7117243561997357,0.28827564380026427
0.9846494929815227,0.015350507018477304
0.9746825836137384,0.02531741638626169
0.960512751995706,0.03948724800429403
0.9556123118664408,0.04438768813355912
0.9269424414333011,0.07305755856669896
0.7847475598225596,0.2152524401774403
0.9489993887709947,0.05100061122900541
0.9948005160547974,0.0051994839452027515
0.9455072537295646,0.05449274627043552
0.8897000262955619,0.11029997370443807
0.9976926789060901,0.0023073210939098966
0.9716584229995154,0.028341577000484484
0.9996491935744192,0.00035080642558087127
0.9898272893037255,0.010172710696274444
0.4811078054121074,0.5188921945878926
0.9970443956090564,0.002955604390943548
0.9554755183552062,0.044524481644793806
0.0028757829919785513,0.9971242170080213
0.4748642255323317,0.5251357744676683
0.9923267575373845,0.007673242462615483
0.9034730139890051,0.09652698601099481
0.9819660713368301,0.018033928663169933
0.8911963457905373,0.10880365420946263
0.9699887933050267,0.030011206694973303
0.9378826415670987,0.062117358432901316
0.08479197234815163,0.9152080276518483
0.7956704508555725,0.20432954914442752
0.9638141437895059,0.03618585621049405
0.9829661509862953,0.017033849013704756
0.9856738967654652,0.01432610323453468
0.16880211045784094,0.8311978895421591
0.9582499843141339,0.04175001568586612
0.8699683898785587,0.1300316101214412
0.9580975480075988,0.0419024519924012
0.9153520032774666,0.08464799672253354
0.9853028732755064,0.014697126724493633
0.9413411859986025,0.05865881400139743
0.9830992865891093,0.01690071341089074
0.9278657587442151,0.07213424125578495
0.9920741601620631,0.007925839837936993
0.9449000282968516,0.05509997170314839
0.9318562085931918,0.06814379140680815
0.9992691905700013,0.0007308094299986589
0.9733827128563013,0.02661728714369878
0.9584386210624137,0.04156137893758623
0.9476269883299406,0.05237301167005932
0.9017436395885654,0.09825636041143465
0.9364760000884363,0.06352399991156366
0.9973747068059143,0.002625293194085719
0.9777226774841647,0.022277322515835193
0.9772996613338785,0.0227003386661216
0.3515186463868888,0.6484813536131112
0.9877841563974632,0.012215843602536797
0.6472073605181068,0.3527926394818932
0.9872681886132293,0.01273181138677077
0.9230979926805016,0.07690200731949833
0.9910386137563173,0.008961386243682604
0.9477775148417358,0.05222248515826434
0.09308431838101398,0.906915681618986
0.9720076080044765,0.027992391995523443
0.9224477555822669,0.07755224441773322
0.9910939701188278,0.00890602988117225
0.9916584157111437,0.008341584288856233
0.9681637328094828,0.03183626719051729
0.9564884141472754,0.04351158585272467
0.9789543253284874,0.021045674671512676
0.9873525759754516,0.01264742402454854
0.9744226491976706,0.025577350802329417
0.9850168332830433,0.014983166716956707
0.19548309397957897,0.804516906020421
0.11805949909429893,0.8819405009057011
0.07466100025653331,0.9253389997434668
0.9151932827560735,0.08480671724392654
0.9644730576004952,0.0355269423995048
0.997775004008775,0.002224995991224992
0.5019954985852731,0.49800450141472674
0.8189792863815335,0.1810207136184665
0.9984128398565361,0.0015871601434638628
0.9309956955065044,0.0690043044934957
0.9532324159405225,0.04676758405947751
0.7533763351497877,0.24662366485021223
0.9251059503634372,0.07489404963656277
0.9991868645607935,0.0008131354392064215
0.7544422209279331,0.24555777907206686
0.9726018947499857,0.02739810525001434
0.9048546944108661,0.0951453055891339
0.6977367130337163,0.3022632869662838
0.9440294671139485,0.05597053288605139
0.9914784742239962,0.008521525776003822
0.4806965129589267,0.5193034870410732
0.9579037331142283,0.042096266885771734
0.9622270712746558,0.03777292872534418
0.9192750602183786,0.08072493978162139
0.9337228414871664,0.0662771585128335
0.961048145375024,0.038951854624976044
0.9984383598770565,0.0015616401229435356
0.9808577855739098,0.01914221442609012
0.9710673674255436,0.02893263257445644
0.9968185306173601,0.0031814693826398965
0.9722305083258005,0.027769491674199485
0.9409367887281,0.05906321127189997
0.9395175908735764,0.06048240912642352
0.9545728766476318,0.04542712335236811
0.9941035349308733,0.005896465069126725
0.7220190592772234,0.2779809407227767
0.9530128899225695,0.04698711007743043
0.9732337739610135,0.026766226038986467
0.9214138898488926,0.07858611015110746
0.9753721119173007,0.02462788808269944
0.9906657631636353,0.009334236836364751
0.8733624226545704,0.12663757734542974
0.9364891390516356,0.06351086094836446
0.9800027902989863,0.01999720970101363
0.8946798881770404,0.10532011182295964
0.9567947612713044,0.04320523872869567
0.5897456836928331,0.41025431630716697
0.942138691972222,0.05786130802777797
0.9591135825115318,0.04088641748846811
0.9843424501075314,0.01565754989246848
0.9920536887514351,0.007946311248564939
0.8763992159647879,0.12360078403521213
0.9911113222196771,0.00888867778032278
0.9645885552547346,0.035411444745265336
0.8230399561717439,0.17696004382825606
0.9806497293694764,0.019350270630523605
0.9504896781400434,0.049510321859956574
0.9345872108628344,0.06541278913716571
0.9869358257831603,0.013064174216839782
0.8090406579549807,0.19095934204501927
0.9696588312776616,0.03034116872233836
0.9643742243592849,0.03562577564071506
0.9264735971611774,0.07352640283882256
0.9982154934881297,0.0017845065118702946
0.9019094386721128,0.09809056132788725
0.38028115938562085,0.6197188406143791
0.941315137445299,0.05868486255470093
0.9773424826316076,0.02265751736839238
0.9680866628547352,0.03191333714526486
0.934005792572932,0.065994207427068
0.9808989407824122,0.01910105921758774
0.9800582336027011,0.019941766397298853
0.9171158857305514,0.08288411426944854
0.9367117635970986,0.06328823640290135
0.9373610425174589,0.06263895748254114
0.008226255563129932,0.99177374443687
0.5338991423148141,0.46610085768518605
0.984263926233973,0.015736073766027116
0.9761541064262932,0.023845893573706745
0.9766585284982638,0.023341471501736242
0.4773721311441914,0.5226278688558086
0.9960500760862528,0.00394992391374718
0.07898415315592125,0.9210158468440787
0.9452809871678126,0.0547190128321874
0.9195938086114234,0.08040619138857656
0.9295290523425374,0.0704709476574626
0.9824084420671061,0.017591557932893895
0.8126655162791456,0.18733448372085443
0.9274079080278068,0.07259209197219316
0.9668417681640611,0.03315823183593892
0.950095604636676,0.049904395363324014
0.9966142987850056,0.003385701214994352
0.994917400879883,0.005082599120117027
0.965669785827372,0.034330214172628035
0.9832384762926291,0.01676152370737089
0.9366996275049758,0.06330037249502415
0.997450751337865,0.0025492486621350313
0.9701647643691002,0.029835235630899834
0.9840092132163626,0.015990786783637412
0.9656709387020029,0.034329061297996975
0.960609436227993,0.03939056377200699
0.9917132347695949,0.008286765230404985
0.9664416014740889,0.033558398525911165
0.9809260423597734,0.019073957640226572
0.9034067100776079,0.09659328992239208
0.9678430737418323,0.032156926258167656
0.9803748012222403,0.01962519877775967
0.9027257990073656,0.09727420099263427
0.9967215562265695,0.0032784437734305074
0.9679634949402369,0.03203650505976299
0.9723543099123418,0.027645690087658197
0.4368680155268609,0.5631319844731393
0.9847246889525564,0.015275311047443653
0.9793037848088485,0.020696215191151623
0.9420448939023114,0.05795510609768859
0.7567581789489045,0.24324182105109543
0.22431853381770042,0.7756814661822996
0.888944482046922,0.11105551795307804
0.8897116787426886,0.11028832125731138
0.9007805591582592,0.09921944084174096
0.9991634105175992,0.0008365894824008179
0.9926685680578852,0.007331431942114873
0.8313779713629398,0.16862202863706025
0.143208524553469,0.856791475446531
0.9962740491283633,0.003725950871636731
0.974446675693543,0.02555332430645697
0.9915128884027751,0.008487111597224926
0.9995999927576549,0.00040000724234510554
0.9465566757990681,0.053443324200931994
0.8240069781135236,0.17599302188647645
0.9954896604149351,0.004510339585064793
0.9935581277977561,0.006441872202243974
0.970117918328512,0.029882081671488047
0.987217171815666,0.012782828184333895
0.0218720153944025,0.9781279846055975
0.9473707660878149,0.052629233912184985
0.9308188830604509,0.069181116939549
0.9556047973274083,0.04439520267259167
0.935587537156819,0.06441246284318108
0.9800582896517595,0.0199417103482405
0.7651568501991463,0.2348431498008537
0.9976611045238916,0.002338895476108334
0.9865695849340245,0.013430415065975556
0.9647609322980435,0.035239067701956485
0.6091971833041926,0.39080281669580735
0.9548004824841034,0.045199517515896494
