cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
0.03533834492020155,0.0,0.02134472427973351,0.0,0.3907946617539188,0.01841969282471181,0.0,0.0,0.019322599597484908,0.0,0.08542271830325766,0.1135529369555809,0.0047750910530494,0.023366798977492952,0.0,0.0,0.015857950810151213,0.026591587414013424,0.20341053123289066,0.01409385910038386,0.006523533271232025,0.021184969505897502
0.030192896645325987,0.008023315173200136,0.020666035477336583,0.015953933001738026,0.17645312011612674,0.01783401653597639,0.0,0.0,0.06541406250192437,0.1434217067694806,0.08270657847610341,0.031083153923059645,0.002405641232423376,0.022623823139132488,0.012908821836336092,0.0,0.015353726795122103,0.025746064664833826,0.014661997924338026,0.1428740786201479,0.17167702716739427,0.0
0.03779145910856215,0.010042516409243396,0.05427382867125278,0.019969014803499285,0.2208606509511041,0.02232225328250691,0.0,0.0,0.06120958199485312,0.17951618988253848,0.10352107796354294,0.0389057645071576,0.0030110623328786093,0.0018189932216360347,0.016157548576624138,0.0,0.01921775222998743,0.0322255197421377,0.018351945560685392,0.15289917440446876,0.00790566635732113,0.0
0.029171569483674567,0.0,0.028262465325171782,0.0,0.365569655553676,0.017230744534181736,0.0,0.0,0.032827268408250974,0.0,0.07990885801052412,0.1062233381806758,0.004466867089782895,0.02185852388283786,0.045386251949664766,0.0,0.01483435622692572,0.02487516378623976,0.19028080765800995,0.013184138203545888,0.0061024547069245495,0.019817536999913732
0.05078629297034126,0.010497900599949216,0.034761550000811166,0.0,0.2968050828489667,0.029997915873038294,0.2630561444940986,0.0,0.03989219663779428,0.0,0.0,0.05228377899806613,0.004046437308076261,0.002444466556400912,0.021713428019111383,0.0,0.0258259050729582,0.04867133500646575,0.02466238017773771,0.014558953838457943,0.04549484493753359,0.03450138666019265
0.030885955074946608,0.0,0.02114041461443299,0.016320151342744418,0.18050356045480528,0.01824338895594465,0.0,0.0,0.06780180113311192,0.1467138879865776,0.08460507155098902,0.031796660563628884,0.002460861682095124,0.1630113202254346,0.04805357375586245,0.0,0.015706170612220422,0.026337057148648056,0.014998558257151328,0.12496047168634615,0.006461094955060371,0.0
0.03975599328168135,0.00791099649651667,0.042754207146774935,0.0,0.2903091647858775,0.0175843550040587,0.0,0.18922815038738613,0.0,0.1414139944774028,0.0,0.10840326502145098,0.0023719646774520275,0.022307107175385355,0.012728108131609857,0.0,0.015138790610862828,0.02538564943679675,0.0,0.008534255133030372,0.006227687978918357,0.06994631025479553
0.035682000097161125,0.008367388406196753,0.021552288560389283,0.016638110526614288,0.18402023307128587,0.018598814264323558,0.0,0.0,0.05099959969526521,0.14957227518799615,0.08625341328172721,0.03241614854434654,0.002508804228901513,0.1661872204935795,0.013462409028471395,0.0,0.016012164762591808,0.026850187961501317,0.015290768591998157,0.14900120083416113,0.006586972463489218,0.0
0.03792201553438376,0.0,0.02290527883208824,0.0,0.19557251013838298,0.019766395660981075,0.17333445350970833,0.0,0.07346207351285025,0.15896200418762094,0.045537300879289734,0.0,0.0,0.0016107243711948381,0.01430753712464117,0.0,0.017017361273829756,0.0285357596476406,0.0,0.15835502245788327,0.029977711869215076,0.022733851000289903
0.024504972300900842,0.006511828124089187,0.01677282847290206,0.0,0.30708929495540505,0.014474323804625832,0.0,0.0,0.05379405361813127,0.0,0.06712575853073613,0.08923074947663515,0.0037523012256942506,0.018361796474332573,0.03812576614904303,0.0,0.01246129346168161,0.020895860563403812,0.15984141295131565,0.011075057164236624,0.13933540307622252,0.016647299650644494
0.0327436775149087,0.005972760726738033,0.01924552239069536,0.015268002412530872,0.0,0.01706725069355599,0.14966529612920154,0.1836634739655462,0.06343066444704908,0.137255356218479,0.07915066390375675,0.029746760738794006,0.002302211427436083,0.0013907743880677973,0.012353813904603262,0.0,0.014693603865834974,0.02463913255933874,0.01403160689138478,0.1913348764833546,0.006044551338724232,0.0
0.0346241011329244,0.0,0.02091330148773069,0.016144817016704692,0.17856430414647542,0.01804739128194684,0.0,0.0,0.06619674234995344,0.14513772581027687,0.08369611269892031,0.031455055766767666,0.0024344221578478393,0.0014706443029160214,0.04753731533411112,0.0,0.01553743466548545,0.02605411332142435,0.014837422952882616,0.12361801152666918,0.17373108404696316,0.0
0.02788603896783437,0.007410298862210095,0.04004824639969766,0.014734993708491781,0.1897152819192244,0.016471419174209245,0.0,0.0,0.021904227450099067,0.0,0.1837389213051097,0.028708277087500518,0.11428863411706958,0.0013422213633159895,0.01192253090079523,0.0,0.0141806361205761,0.023778965859332618,0.013541759639679685,0.11282316638027515,0.15856016983316729,0.01894421091141147
0.04735111698425965,0.007329347816936329,0.050922101938712314,0.0,0.34577076062088336,0.02094372494300373,0.0,0.2253788501886252,0.0,0.16843016582548895,0.0,0.036503113677153205,0.0054294151948230136,0.001706660849068111,0.015159730111769269,0.0,0.0180309591206102,0.030235415619401657,0.0,0.010164664448328468,0.007417451931429121,0.00922652072950744
0.03358021017388885,0.00787452233905495,0.04255709242274888,0.015658073926784824,0.1731808175251022,0.017503284080542282,0.0,0.0,0.0642009886380835,0.14076197487719733,0.08117279714101032,0.03050672292576065,0.0023610277752870073,0.0014263074839631505,0.046104141267790014,0.0,0.015068995805067582,0.025268621436959914,0.014390094076878994,0.11989101861152505,0.16849330949235453,0.0
0.028141589373967768,0.0,0.04041526209032037,0.014870029809147943,0.1644649031064071,0.01662236937189062,0.0,0.0,0.06096982712355191,0.13367763048754375,0.07708748669523782,0.028971360650561138,0.0022422038346787,0.0013545231605390509,0.1053390832880014,0.0,0.014310592047432916,0.0239968869750274,0.01366586053022046,0.1138571009591932,0.16001329049627827,0.0
0.034039181712765015,0.0,0.04888502322687213,0.01798631145158381,0.1989315378926844,0.02010589885750052,0.0,0.0,0.0267374761237284,0.16169223875207125,0.09324260018103976,0.035042853136082866,0.0027120962954521434,0.025505874333679082,0.1274148759389894,0.0,0.017309646217471563,0.029025876952045476,0.016529794645921803,0.13771799242791122,0.007120721854201048,0.0
0.028617016592203726,0.0,0.017284966227176738,0.013343788141451013,0.14758449952023714,0.014916283652691913,0.0,0.0,0.04090175663654394,0.11995719378906483,0.06917534588905477,0.02599779459481454,0.0020120647170350195,0.1332823899469014,0.09452725453483576,0.0,0.012841780322559664,0.021533884059868568,0.012263221052024079,0.10217097966958748,0.1435897806539495,0.0
0.040237689352142315,0.0,0.050994307206597284,0.0,0.207515043970186,0.020973414330619097,0.18391907012248074,0.0,0.022001504275745504,0.1686689144198774,0.04831800962332042,0.0,0.0,0.001709081748867834,0.015181224990496596,0.0,0.018056519061964343,0.03027827780864275,0.0,0.16802486468913966,0.0,0.024122078399919998
0.0,0.007693964786612825,0.025476915385712208,0.0,0.2175299291871861,0.021985617898766418,0.19279517284495867,0.0,0.02923718644365206,0.0,0.0,0.13553602228988973,0.0029656539260677216,0.0017915641069256856,0.015913887703645574,0.0,0.01892794621892751,0.03567147009337554,0.018075185167596163,0.010670334976954188,0.2404429216746819,0.025286227295047703
0.04560209918849896,0.0070586261575460016,0.049041188830891286,0.0,0.1995670454059444,0.0,0.0,0.0,0.06226028533612338,0.0,0.0,0.03515479619561141,0.0027207614634796496,0.1426777345180691,0.14707339015829107,0.0,0.08552431100072748,0.02911860350696593,0.016582591639568302,0.1615893776017075,0.007143468042003216,0.008885720954572433
0.04071700794540755,0.008102229547634246,0.043787713243481234,0.0,0.3820903163630671,0.01800942464509886,0.0,0.19380239925221204,0.0,0.14483237499765847,0.0,0.03138888857769399,0.0024293022535686105,0.022846337774690462,0.047437312236330714,0.0,0.01550474586586464,0.02599931164485412,0.0,0.00874055260530485,0.0063782330424315935,0.00793385000470184
0.03860222336322596,0.0070414201415599596,0.02268897352615636,0.0,0.1990805864899708,0.020120955833883267,0.17644367840180186,0.0,0.07380241878007322,0.16181337085107808,0.04635411362176842,0.0,0.0,0.0016396172765203324,0.014564180843700932,0.0,0.01732260832561518,0.02904763131555266,0.0,0.13782112355265136,0.03051545156219793,0.02314164611424372
0.048584649254791605,0.00886230492530905,0.004042610017594594,0.02265446833066189,0.2505621008254256,0.025324166068634333,0.0,0.0,0.03367689920914039,0.0,0.0,0.0441378397658336,0.003415991324958045,0.002063615138632889,0.01833042449500713,0.0,0.021802174828826845,0.04108822419399436,0.0,0.01229063188650358,0.17558931017819285,0.2875745895564933
0.028952087285436762,0.0,0.02475266483938141,0.0,0.3201712270976321,0.015090931995228709,0.0,0.0,0.02875059134111552,0.0,0.06998530700663746,0.0930319272977332,0.003912146716109779,0.0,0.03974992001793234,0.0,0.01299213818486618,0.021786024509570224,0.16665066213729965,0.011546849811172604,0.14527104871609722,0.017356473043787016
0.040585764179906884,0.006282160864442181,0.04364656050344965,0.0,0.2963684015015253,0.017951370765860706,0.0,0.19317759824895894,0.0,0.1443654993518414,0.0,0.1106658401412333,0.004653684138157142,0.0014628200984710786,0.012993764943710908,0.0,0.01545476509500575,0.025915496533342262,0.0,0.008712377619325447,0.006357670204900051,0.07140622580986908
0.028773010180703263,0.0,0.02459957129513831,0.0,0.31819069008308537,0.014997589160207478,0.0,0.0,0.015732746501968237,0.0,0.06955242782186437,0.09245647468769384,0.003887948475912775,0.0190255910492344,0.039504045499077343,0.0,0.012911780596317727,0.021651263074445683,0.16561982885784207,0.011475431574618177,0.1443724885220964,0.017249112619794685
0.034892767639548766,0.007212587089059531,0.050110894683480234,0.0,0.2039201000164421,0.020610078421175737,0.1807328457158211,0.0,0.021620353199249192,0.1657469097246646,0.04748096401819756,0.03592159914351295,0.002780105251936364,0.0016794740967453045,0.014918225373638341,0.0,0.01774370723054847,0.02975374416327826,0.0,0.14117144087155492,0.0,0.023704203361146682
0.026756273735996317,0.0,0.002522879246960764,0.014138019598638932,0.15636882539192715,0.015804101905622116,0.0,0.0,0.0433362462265714,0.12709707861594005,0.07329271549775644,0.027545197071674,0.002131825490192655,0.14121541983056304,0.04162844494608173,0.0,0.013606126335132451,0.022815592734411076,0.012993130683663784,0.12661181526185628,0.15213630742701187,0.0
0.0377103980074209,0.008843045222732653,0.04779138450175641,0.0,0.19448113266726688,0.01965609673065781,0.1723672605329486,0.21152247751808825,0.02613930211319257,0.0,0.09115659419997736,0.034258881917744316,0.0,0.0016017359899414402,0.08401234529232053,0.0,0.01692239520699727,0.028376527908761717,0.0,0.009539736186026805,0.006961416793953046,0.008659269210213356
0.031528239348238056,0.0,0.002972834385707725,0.01665953265749657,0.18425715808125065,0.01862275759876977,0.0,0.0,0.05106528117513935,0.14976483230746904,0.08636445739320138,0.032457877577862684,0.0025120351310438825,0.02362440282447134,0.013479744501423656,0.0,0.016032779073264402,0.026884755876040792,0.0153104579478137,0.1491929823622774,0.17926987175852965,0.0
0.03310583549802886,0.006843219150158669,0.047544619159632144,0.0,0.19347699596524195,0.019554594898371813,0.17147718203196788,0.0,0.0717250713820326,0.15725870356804927,0.04504936068266024,0.034081980417723874,0.002637731660993737,0.0015934642076325034,0.014154229058228452,0.0,0.016835014510099056,0.028229990559796806,0.0,0.13394174816240406,0.0,0.02249025908697804
0.030569897092872732,0.006319020419143263,0.002882467894350417,0.0,0.3830930440224615,0.018056691352558947,0.0,0.19431100259815445,0.0,0.14521245785554465,0.0,0.11131509485072212,0.002435676898595114,0.0014714028218225726,0.047561806389667866,0.0,0.015545430402625227,0.026067541066422582,0.0,0.008763493767123268,0.006394972567935317,0.0
0.02842536002810522,0.0,0.019456210883822676,0.0,0.356218405778124,0.016789982527817663,0.0,0.0,0.062400207291208425,0.0,0.07786476629600332,0.1035061682882301,0.004352606604408113,0.021299378718838517,0.0,0.0,0.014454895336824753,0.024238859598262462,0.1854134461575008,0.012846884343835251,0.005946353368044703,0.06678647477897412
0.02920555984846147,0.00776094112129077,0.002753823954579616,0.01543221545300519,0.1706829021042147,0.01725081177193058,0.0,0.0,0.06411289179548689,0.13873161056089806,0.08000194787111634,0.030066695112836706,0.002326973295415643,0.1541423756940449,0.10932166363614254,0.0,0.0148516359653398,0.024904146081057076,0.014182532608558554,0.1181617081411675,0.006109564984453906,0.0
0.0,0.008753455573714475,0.060816350926653176,0.0,0.24748458678338844,0.0,0.0,0.0,0.0772094588104478,0.0,0.0,0.04359572476753278,0.0033740356131705287,0.17693572404854455,0.1823868210736223,0.0,0.0,0.03611020892527792,0.020564211188871574,0.12289150631772496,0.008858668490643087,0.011019247480408374
0.03855495551516045,0.010245404367656764,0.05537030403369248,0.020372444127655737,0.0,0.022773217141797704,0.0,0.0,0.03028457082824425,0.0,0.2540355374531196,0.03969178357459022,0.1580143668084973,0.0018557436712641332,0.01648397325351314,0.0,0.019606015781420863,0.03287657814304823,0.018722703357993403,0.1559881945348559,0.034537881908709406,0.09058632549878047
0.042144841061611066,0.009882916829138107,0.05341128528518601,0.019651659254446386,0.2173505498397698,0.02196749154573659,0.0,0.0,0.02921307709310181,0.17666332647492905,0.10187588354354378,0.038287469439510606,0.002963208151746612,0.0017900859402370567,0.05786297390825638,0.0,0.018912337332645805,0.031713372513907184,0.018060273820098574,0.1504692231387437,0.0077800248273912735,0.0
0.028340704674370307,0.0,0.019398270063108337,0.0,0.35515753557233404,0.016739978769072426,0.0,0.0,0.062214368266064586,0.0,0.07763289679044366,0.1031979110927417,0.004339642031622683,0.0,0.07154856524273398,0.0,0.014411847339548315,0.024166668172160767,0.18486125344184576,0.012808623594648214,0.0059286444059072786,0.019253090543397848
0.034311532657387664,0.007092442170725608,0.0492761479603065,0.0,0.2005232088809496,0.020266755465715196,0.17772225185250576,0.0,0.07324134699700227,0.1629859060538888,0.04669001775933475,0.0,0.002733794591394637,0.0016514970123783885,0.014669717510382084,0.0,0.017448140395874785,0.029258107082537507,0.0,0.13881979779789452,0.0,0.02330933581172184
0.030087485692021125,0.0070554817581114735,0.03813067425194535,0.014029445102508756,0.18063135729291754,0.01568274351119434,0.0,0.0,0.02085541876004444,0.0,0.1749412324709935,0.027333672695364446,0.10881631176404374,0.0012779532418647598,0.01135165706823925,0.0,0.013501646179509956,0.0226403884502456,0.012893359425019813,0.1074209572038132,0.15096807204608478,0.06238214308607791
0.037424440992790436,0.0,0.0226047379414205,0.01745059198071474,0.1930064223628822,0.01950704114498103,0.0,0.0,0.05349003409181447,0.15687623847777982,0.09046535665297573,0.033999092474564584,0.0026313175321149977,0.02474618803038404,0.12361979103439877,0.0,0.01679408085468126,0.028161334744400725,0.016037454097689915,0.15627724789781225,0.006908629688594449,0.0
0.03895496671648827,0.007751599522531955,0.041892768189505616,0.0,0.36555509145315934,0.017230059484092928,0.0,0.18541539829121392,0.0,0.13856462934750075,0.0,0.10621907124305646,0.0023241745215342928,0.02185764931867474,0.012471648762335079,0.0,0.014833764418601602,0.024874166965703805,0.0,0.008362297630438525,0.006102208652014421,0.007590505483148181
0.04123421247436447,0.006382533168606833,0.044343904301541885,0.0,0.3011847551996457,0.018238180353091736,0.0,0.19626397233472886,0.0,0.14667202860874634,0.0,0.11243393606486576,0.004728035487239849,0.02313653191282456,0.04803986095979969,0.0,0.015701684314120237,0.02632954267865236,0.0,0.00885157530869735,0.006459246833074334,0.0
